uniqueID,drugName,condition,review,rating,date,usefulCount
194135,Stribild,HIV Infection,"""I started taking Stribild in November so it has been almost 3 months.  The first two weeks I felt like I had a very mild hangover, a bit headachey and queasy.  But very mild.  It did not affect my work or anything else.  After the first two weeks those symptoms went away entirely and I haven&#039;t had any side effects whatsoever, despite traveling and having a very active life.  Before Stribild my CD4 was around 400 and my viral load set point was around 170,000. My last test my CD4 was 1201 and my viral load was under 200.  I have insurance and a card from Gilead that pays my deductible, so the cost is zero.  If you can I would not delay or put off going on medication.""",10,5-Feb-13,27
54251,Naloxegol,"Constipation, Drug Induced","""I have been on various opioid pills for five years and fentanyl patches for two years. I was generally able to cope with the OIC symptoms from just the pills with 1500 mg of magnesium and an occasional Linzess, but when I started the fentanyl patches, I was fairly sure I was dying. The Linzess didn&#039;t even touch this constiption.
Movantik returned me to my pre-fentanyl condition of only mild constipation. For anyone with severe OIC, mild constipation is heavenly. I have had none of the reported stomach pain, withdrawal sympoms, etc. I take it at least an hour before or two hours after eating. I do still need to take an occasional Linzess. When I ran out for two days, the OIC came back immediately.""",7,13-Apr-16,16
135553,Intuniv,ADHD,"""The best medicine for my child.  Insurance will no longer pay for it so it costs $374.00 for 30 pills.

Sadly, we cannot afford this, so my child is going to have to suffer.  Life is going to be very hard.  The drug companies and their price gouging need to be investigated.""",10,16-Feb-16,65
60399,NuvaRing,Birth Control,"""After more than a year of taking a pill every day I was tired of it so my Doctor suggested the ring. I am currently on my second month and it seems to be working fine. I&#039;m actively trying to lose the rest of my baby weight and it hasn&#039;t hindered me in the slightest. It has decreased my sex drive, but that&#039;s okay for me. My husband has a high stress job and we don&#039;t have sex very often anyway. It actually helps that I&#039;m not as aroused. Two reasons that I didn&#039;t give it a 10. 1: It&#039;s EXPENSIVE. One ring is almost $70. 2: I vomit uncontrollably on the second day. (Is that normal?) I&#039;m fine the rest of the month.""",7,12-May-10,6
58227,Acetaminophen / hydrocodone,Pain,"""I took it (2 a day) for a few weeks for a compression fracture and it helped not only that but the constant arthritis in the lower back. I also took it some years ago, knowing only the generic name and not associating it with &#039;Vicodin&#039;, for shingles. Nothing short of heroin can eliminate shingles pain, but this did a pretty good job without any sign of physical dependence. I will request a continuing prescription just for the arthritis.""",9,27-May-08,102
3178,Nitrofurantoin,Urinary Tract Infection,"""I have never posted a review but, I wanted to let people know out there that you don&#039;t have to be afraid to take this if you need to. I am one of those who always Googles medicine reviews and I scared myself half to death with the horrible reviews on this antibiotic. So worried that I almost didn&#039;t take it. Well, I&#039;m glad I did. It took away my UTI that was going into my kidneys and I had absolutely NO side effects. Yes, everyone is different and some people will have bad effects from it but, I am very sensitive to medications and I had no issues whatsoever. Always be sure to take it with food and just let it do it&#039;s job!""",10,27-Nov-16,35
115899,Divalproex sodium,Bipolar Disorde,"""Depakote turned me into a moody mad man not knowing who I would be from one minute till the next. Am off it now and mood has stabilized.""",1,20-Dec-09,30
77376,Lorcaserin,Obesity,"""BELVIQ is working well after 3 weeks of using it. At 60 yrs old and 20 years of trying everything for weight loss, this seems to be the answer for me. No side effects and the weight loss is better than I anticipated for the short run. I am down 14 lbs and am feeling much better. I am looking for a overall weight loss of 50 lbs in the next 6-8 months.""",10,4-Sep-13,89
227098,Etonogestrel,Birth Control,"""I love this thing! I&#039;ve NEVER had a problem with it! Had it for three years and about to put another one in. Birth control is tricky and it&#039;s not for everyone! I have a high metabolism and have never gained any weight with it! Stopped having periods after about eight months also! Greatest thing ever! """,10,3-Jun-14,23
28601,Lexapro,Anxiety,"""I experience being thirsty all the time on this, but it eliminates cyclical worrying thoughts and decreases my irritability.  I do have difficulty reaching sexual climax, but can sometimes. But on the generic, I could not climax at all, so it is better in that regard.""",9,18-Dec-10,3
166765,Levonorgestrel,Emergency Contraception,"""If you are prone to acne, get ready to have the worst acne ever. My bf convinced  me to take it in case after he didn&#039;t pull out in time. I was 2 days after ovulation. The likelihood of getting pregnant were slim. Really wish I went with my gut to not take this pill. My skin and my self esteem are a mess.""",6,17-Aug-16,3
142916,Etonogestrel,Birth Control,"""I hate this thing. When I first got it, I read all the horror stories and bad reviews and was very nervous. I had a friend who had the nexplanon though and she had a fantastic experience so I thought I&#039;d take the risk and get it. Worst decision ever. Little would I know the next 15 months would consist of ridiculous bleeding, headaches, cramps, heat flashes, and COUNTLESS embarrassing moments. I&#039;m 19 and have bled through so much clothing, stuffing toilet paper in my underwear in public as if I was just learning how to deal with a period, and more. I do not recommend this at ALL. I guess the only positive thing I can say is that I&#039;m not pregnant """,4,25-Aug-17,3
16433,Ethinyl estradiol / norethindrone,Birth Control,"""I&#039;m only giving lolo a 4/10 because it&#039;s &quot;low hormone&quot; and I feel ok about taking it but oh my god my experience has been terrible. My doctor ended up giving me a years supply do to certain circumstances so I figured I had to just keep taking it and hope it gets better but ever since I started its just been the worst. I&#039;ve been on it for about 7 to 8 months now and I still get 4-5 days of break through bleeding in between actual period days. Pretty sure it&#039;s made me gain a fair bit of weight, I&#039;m the heaviest I&#039;ve ever been. I&#039;m constantly nauseous, there are times more often now where I have no appetite, everything I eat hurts my stomach and will cause diarrhea. Im going off of it because I can&#039;t remember the last time I actually felt OK.""",4,21-Jan-16,5
228860,Tadalafil,Erectile Dysfunction,"""Since late twenties I&#039;ve faced ED. I&#039;m healthy and not overweight. 

I wish I took cialis my first experience with ED. I highly suggest you speak with your doctor to try a sample or a prescription if you&#039;re the least bit curious, or have ever had a bad moment with ED. Don&#039;t be embarrassed to talk to your doctor and specifically ask for it. 

I&#039;ve tried viagra, which didn&#039;t help. 

I also tried the 10mg dosage of cialis, which I enjoyed. The 20mg is where I&#039;m used to my erections being from when I was a teenager. 

 Taking the 20mg tablet of cialis a few hours before, and my confidence is 100% in my performance. 

Also, I&#039;ve had zero side effects.""",10,16-Mar-17,49
66211,Valacyclovir,Cold Sores,"""I would never take the time to do this if this pill didn&#039;t truly change my life. I have gotten cold sores for years now, just about every month. I finally asked my dentist if he could prescribe something for me because my wedding is coming up and I DID NOT want to have one on my big day. I have used the medicine twice now.. The first time a blister never even formed I just had the hard bump on my lip and it was gone by the second day. I felt my lip getting hard again Sunday so I immediately took 2 pills and then 2 more 12 hours later. Monday morning I woke up and a small blister had formed(didn&#039;t hurt or look bad but I was still worried.) It is now Tuesday morning and my lip is completely healed! This pill works miracles!""",10,16-Aug-16,19
15826,Ethinyl estradiol / norethindrone,Birth Control,"""The headaches alone made me quit taking this pill. I have been on it 5 months and never in my life have I suffered from such severe and frequent headaches as I have these past 5 months. I&#039;ve been unable to work 2-3 days out of the week because of this. Not to mention it took 3 months for my periods to become regular. I was starting a new cycle every 2 days. Gave it 2 stars because you have to atleast give one star and the other is because I&#039;m not pregnant.""",2,29-Aug-16,1
161396,Ortho Tri-Cyclen,Acne,"""I started back in October after suffering about 6months with acne that just kept on getting worse.I had pus filled pimples and small cysts. I didn&#039;t see major results until about 2 months in and even then I was still getting one or two cysts. On my third month I wasn&#039;t getting cysts and would only get small pimples. I suggest if you start the pill and don&#039;t see results immediately to just stick with it for at least 3 months. After my pimples went away I got red hyperpigmentation (which alot of people have been blaming on the pill; its not its from the old pimples) so now I put a little bit of lemon on those parts to lighten them &amp; its been working. As for my period it last for 4 days now instead of 7 but I still bleed alot.""",9,25-Apr-15,13
170744,Quetiapine,Insomnia,"""I just started on 100mg at bedtime. I slept pretty good.""",8,22-May-13,38
75047,Nitrofurantoin,Urinary Tract Infection,"""Nitrofurantoin caused extreme nausea.""",7,31-Aug-11,12
149999,Soma,Muscle Spasm,"""Soma 350mg is a wonder drug for my back pain (L3L4 herinated disc). It can be hard to get, It gave many doctors a bad taste so to speak. I only take it as needed. I have tried just about every muscle relaxer over the years. The only one that comes close to soma is called zanaflex, But there is no contest soma works the best for my back pain. I take it when my pain scale is 7/8 out of 10. It usually takes me down to a 3/4 within 30 to 45 mins. However use this  time to rest your back because the effects of soma do not last very long.  It starts to loose its effect in 2-3 hours. Also it works best for me once a day as needed. I also take tramadol 50mg and gabapentin 600mg for pain.""",10,18-Jun-16,64
221808,Methamphetamine,ADHD,"""After trying Strattera, Vyvanse, Adderall and Dexedrine with side-effects that interfered with my daily life, I was prescribed Desoxyn.  A smaller dose of Desoxyn gives a far greater primary effectiveness than any other medicine, and with significantly less side-effects than any other medicine.  As far as my ADHD is concerned, this medication is absolutely amazing at helping me out.""",10,24-Jun-09,103
104121,Ethinyl estradiol / levonorgestrel,Birth Control,"""I switched to this from Loestrin FE 1/20 and got my sex drive back, acne cleared up, and I barely notice that I am on this pill. No longer dizzy or hormonally sad, or feeling like everything is cloudy. I also actually have a noticeable period and no longer spot throughout the month. I do have bad cramps again, but I&#039;ve always had cramps. Best switch!""",9,10-Aug-13,7
51801,Zyvox,Skin and Structure Infection,"""After having arthroscopic knee surgery, I developed a persistent skin infection (cellulitis) at the surgery site. I spent a month on different antibiotics that didn&#039;t clear the infection (cephalexin, clindamycin, and ciprofloxacin) and was finally admitted to the hospital for another surgery and treatment with IV antibiotics (vancomycin, zosyn).  Zyvox has the same coverage as vancomycin but can be taken orally, which allowed me to leave the hospital after a week.  I&#039;m about finished with a 15 day course of Zyvox and the infection seems cleared.  I haven&#039;t experienced many side effects - I&#039;ve had a headache and felt a little tired and dizzy, but that&#039;s it.""",10,25-Jul-09,26
113539,Zyloprim,Gout,"""This medication has been very very effective. I was almost debilitated with gout attacks and continued use of indomethecin. It only has one bad side effect for me and that is excessive sweating. Sometimes I will have hot coffee for breakfast and have to change my shirt afterwards. At times in public it is embarrassing. But it&#039;s a lot better than having a gout attack.""",9,10-Aug-08,144
206355,Mesalamine,"Ulcerative Colitis, Active","""This is my third flare after being diagnosed with UC almost 5 years ago, so I consider myself lucky. I take oral mesalamine, which is becoming less effective against flare ups. My GI prescribed Rowasa, much to my dismay. It took 4 nights before I got the hang of administering the medication. Retaining it night 1 was almost unbearable. Night 2 was easier, but no less unpleasant. It helps to lay on your left side for 20+ minutes. I haven&#039;t had an issue with leakage or side effects, other than the urge to have a bowel movement and really loud gurgling in my lower colon. Faint nausea that passed in less than a minute. But the benefits far outweigh everything - my flare up has diminished so much in the last 5 days!""",9,17-Feb-15,10
159623,"Insulin inhalation, rapid acting","Diabetes, Type 2","""Doesn&#039;t work""",1,16-Jul-15,3
193461,Cyclobenzaprine,Muscle Spasm,"""I was prescribed 10mg Flexeril after pulling an abdominal muscle which lead to spasms.  The Flexeril made the pain and spasms stop but gave me severe dry mouth and made me so dizzy I couldn&#039;t get to sleep.""",5,11-Nov-11,31
194327,Omnicef,Strep Throat,"""Omnicef worked but it took until the 5th day on it to finally feel a tiny bit better. I had some side effects and my throat hurt so bad I couldn&#039;t sleep for three nights. I saw no visual difference until the 9th day. It almost looked as if on my third day it had gotten worse.""",5,12-Dec-11,53
15655,Ethinyl estradiol / norethindrone,Endometriosis,"""My doctor started me on Microgestin over a year ago to control my endometriosis symptoms. So far, it has helped completely with the irregular bleeding I was experiencing. I still have pain, so it hasn&#039;t 100% helped with that aspect. One side effect that almost made me stop altogether was the breast tenderness. I do notice that I get a small amount of acne at times. I have suffered with migraines for 17 years and I honestly feel that this  medicine brings them on or makes them worse. I have recorded 21 migraines in less than a year so am currently considering switching to another method of birth control.""",5,1-Nov-16,4
179742,Adapalene / benzoyl peroxide,Acne,"""I am 15 years old and I was proscribed epiduo around October. I would have burning and redness so bad to were I could even sleep(putting a cold wet washcloth over your face will help) but after many days of not wanting to use it, I got the through it and my skin is flawless!""",6,25-Feb-16,12
42415,Atenolol,Anxiety,"""Very good for stage fright, or fear of flying because it does not impair functioning, many people don&#039;t &quot;notice&quot; it at all, but are noticeably calmer.""",8,14-Jun-08,130
191050,Campral,Alcohol Dependence,"""I have been taking this for 3 weeks now following a librium detox, I was drinking 3 to 4 bottles of red wine each day, sometimes more. Since taking Campral 3 times a day I haven&#039;t had a drink, nor have I wanted to. I  have been out socially with others and had diet Pepsi, people have commented on how well I look, even those who didn&#039;t know that I was undertaking detox and I have lost 9 pounds in weight, this is an amazing drug, I was drinking throughout the night and day pretty continuously and I haven&#039;t craved a drop.""",10,24-Aug-17,36
160556,Buspirone,Anxiety,"""I was previously on buspar and had to be taken off due to other issues that began.  I asked to be returned once those issues subsided and couldn&#039;t be more pleased with the results.  I take 10mg two times a day.  No real side effects to speak of.  I guess I got lucky that way.""",9,28-Apr-15,25
31970,Miconazole,Vaginal Yeast Infection,"""So I bought the 3 day medication. FI rat night was the worst, I felt like my vagina was on fire and could not sleep. But the next day I felt so much better ! &amp; the second time using it isn&#039;t even half as bad. Honestly, if you can get through the first night you can do it. And it really works ! I&#039;m pleased :)""",8,8-Jul-15,7
74524,Alvesco,Asthma,"""Did NOT work for me.  Used it for 30 days.  I was hoarse the whole time, and during the 25-30th day had developed thrush (which I got rid of by using salt water gargles).  I&#039;ve had asthma reaction to the historic pollen levels in Atlanta (2010) all through the pollen season (March through to the end of May).""",2,29-May-10,10
94083,Trintellix,Depression,"""At first it kept me awake, but that went away in like a week or two. By the 3rd month I can say this is the best stuff I&#039;ve been in and can laugh again and not hate the world. I have severe depression, anxiety with PTSD.""",10,9-May-16,134
227314,Etonogestrel,Birth Control,"""I&#039;ve had Nexplanon for close to 8 months now. I have had a few heavy periods but just mainly constant spotting and heavy discharge. I haven&#039;t had a period in a month and a half, or spotted so I&#039;m hoping this means the periods and spotting are over. I was pretty miserable for a while but I am pretty confident in the effectiveness of this now. I honestly think its worth all the side effects that come with it. It honestly just depends on the person though. Each person has a different experience with it but I think it&#039;s definitely worth a shot.""",8,1-Dec-13,5
196011,Hydralazine,High Blood Pressure,"""I found that the side effect of lack of appetite was truly terrible  .Food had no taste and I just couldn&#039;t eat.  I also didn&#039;t sleep well.  I haven&#039;t taken a pill in 3 days and I&#039;m still not eating right.""",1,11-Jan-16,24
90722,Chateal,Birth Control,"""Never had any side effects from this medication apart from some occasional spotting. I had to switch due to no one carrying it where I moved too. I was overall very happy with this product.""",9,8-May-15,5
35947,Buprenorphine / naloxone,Opiate Dependence,"""I have been super depressed for eight years. The only thing I wanted to do is find methadone or other pain pills. I tried many antidepressants and none did a thing for me. I have had my life back for over a year now thanks to Suboxone. I go to a therapy program for it because I cannot get into a doctor but I am trying to because I pay way too much for a one hour group therapy once a week just so I can see their doctor once a month.""",10,18-Jun-13,1
104036,Ethinyl estradiol / levonorgestrel,Birth Control,"""I&#039;ve been on this pill for about 3 weeks.  I think it&#039;s working, not pregnant yet. It has made my breast a little tender, but no size increase. I started to break out on my face, no cramping, dryness around the vagina, no sex drive at all.""",8,28-Feb-14,12
50787,Gabapentin,Trigeminal Neuralgia,"""Once my doctor prescribed this medication my pain was relieved within days. I have not had any problems since.""",10,17-Apr-09,31
44473,Ethinyl estradiol / norgestimate,,"""This pill was AWFUL for me but then I took it again, I didn&#039;t give it the chance I should have given it but week two of the pill I got SEVERELY nauseous after crashing to a four hour nap. I was nauseous for HOURS until I finally started throwing up. I took the pill again as I was supposed to on time the next day and felt sick again, so I stopped taking it. I have an awful fear of throwing up and my mood swings were AWFUL. I cried my face off for four days straight. I was missing too much school, so I stopped taking it after that second week. I couldn&#039;t do it anymore, haha, I just switched to Loestrin and I&#039;m hoping it goes much better.""",3,25-Jan-10,1
136750,Sodium hyaluronate,Osteoarthritis,"""Had my last of three injections in my left knee on June 2, 2017. I had about a week of minimal pain and some return of movement. Today, June 21, 2017, the pain is about twice as bad as before the injections and my knee is swelled up so bad it&#039;s hard to put on jeans. The swelling has also moved down to my ankle.  My left ankle is twice the size of my right ankle. My doctor told me to come back in 6 weeks for a cortisone &quot;booster&quot; if I still felt pain. If I might need a &quot;booster&quot;, why was this expensive trash recommended in the first place?""",1,22-Jun-17,19
137511,Isotretinoin,Acne,"""I have been on Accutane for a month and a half. I am not sure whether my acne was very severe, but it was bad enough. I was allergic to benzoyl so my doctor put me on Accutane, now I am having a pretty bad flare up of cystic acne although I am clear on my back and chest. Lips are unbearably chapped and I have bad back pains. Hopefully it will get better.""",1,18-Aug-09,11
135400,Tamiflu,Influenza,"""I tested positive for flu on my second day of being sick. The doctor told me I MUST eat something before taking tamiflu or I could possibly have violent vomiting. Even though I was very dehydrated and nauseous already, I managed to eat a few saltines with ice chips. The only issue I had was strange dreams. By the second day of taking tamiflu I felt 80% better. Highly recommend but difficult to get unless you test positive.""",10,12-May-16,6
79971,Tenormin,Anxiety,"""This was prescribed for hypertension, and so far as I can tell I have had no problems with it. I cannot say whether it helps with anxiety, although my doctor said to take one when I felt as though my heart was racing. It seemed to help, but I do not know whether it was because of the Tenormin or the placebo effect.""",9,21-Jun-09,58
90838,Roxicodone,Chronic Pain,"""After an injury with a chainsaw. I was put on morphine. It made me feel &quot;thick&quot; &amp; groggy. It also didn&#039;t cut the pain. I asked my Dr. To put me on oxycodone &amp; Oxycontin. I found this to be better at reducing pain without the brain fog.""",10,21-Dec-14,76
9657,Lo Loestrin Fe,Birth Control,"""I&#039;m 21, I&#039;ve been on this pill for about 5 months now and it&#039;s been terrible. I got on this pill because I wouldn&#039;t get a period for about 4 or 5 months and when I finally got my period it was super heavy and cramps were unbearable. I now get a period every month and they are light, last 4-5 days, but I still get intense cramping. I also have dark brown spotting every month probably a week after my period and that lasts another week. But this month I have been spotting none stop and waking up with cramps everyday. Ever since I started it I have also had the worst mood swings, crying at everything, been pushing my boyfriend away and it&#039;s been effecting our relationship badly, 0 sex drive and severe depression and making my anxiety worse.""",2,22-Nov-15,10
140935,Escitalopram,Anxiety,"""I&#039;ve tried many medications for anxiety, panic disorder, social phobia etc. I was previously on Zoloft for 3 months with nasty side effects. I started 5mg of Lexapro on 11/13/15 and after the first day I saw significant improvement, 2 weeks later I was at 10mg. I&#039;m able to go places without panicking, and I&#039;m more social. The only side effect I have is nausea and gas but Zofran helps with that. Today I will be increasing my dose to 20mg. So far it&#039;s done awesome for me. I hope it continues to get better.""",9,16-Dec-15,33
119862,Losartan,High Blood Pressure,"""Muscle pain
Max dosage does not bring my BP to a safe level
Only staying with it because I&#039;ve tried dozens of others with extreme side effects""",2,19-Jan-17,19
208535,Amlodipine / olmesartan,High Blood Pressure,"""My blood pressure averaged 160/110.  This was the first medicine I was prescribed for high blood pressure, and the next day I started getting readings in the 120/80 range and have been normal ever since.  I have not had one side effect from this medicine in 3 months now.""",10,17-Nov-08,46
17930,Ethinyl estradiol / etonogestrel,Birth Control,"""I want to share because I read these blogs &amp; threads and find them useful. I was on Nuvaring 2x in my lifetime. I normally have no extreme problems with PMS, acne or mood swings. Normal periods without contraception. Started NuvaRing when moved overseas and wanted to avoid pill-failure due to digestive issues.
Pros: Super convenient (1x month dose), Easy to use, really great except.
Cons: NO ENERGY! NO SEX DRIVE. Unfortunately to such a level I stopped it due to not having sex. My normal sex appetite back within a WEEK! Shame, such a convenient product.""",4,15-Jun-13,11
38240,Albuterol,"Asthma, Maintenance","""It works, but every time I use it it causes my heart to speed up really fast and my hands to shake. I avoid it, and I won&#039;t use it even if I know I should. I&#039;ve used it between or during classes and had a hard time note taking because my hands would not stay still. Of course, the important thing is being able to breathe...""",7,28-Jan-10,14
22927,Apremilast,Psoriatic Arthritis,"""On otezla for a short time 4 weeks must come off it because of surgery right shoulder rotator cuff. Up to this point minor side effects but did cause some sleep issues which could also be contributed my upcoming surgery. Had such good results with Biologicals for 15 yrs. until they lost there effectiveness. Now as I get older 67 would like to try something less immunosuppressive. Not encouraged by comments I read. But everyone is different so I will stick it out for four months""",4,12-Sep-17,4
100587,Desogestrel / ethinyl estradiol,Birth Control,"""Velivet is great for birth control. I&#039;ve been on this for almost over two years and have had no problems. Only major problem is that I get angry or upset for no reason the week before my period. """,4,8-Dec-10,2
15867,Ethinyl estradiol / norethindrone,Menstrual Disorders,"""Been on it for two years. I was first put on it for both birth control reasons and to lessen heavy, long (5-7 day), painful periods. First couple months were hard - mood swings (crying, unreasonable anger) and my libido was no where to be found. Stayed on it and it got a lot better. No weight gain, and it is absolutely possible to lose weight on it (doesn&#039;t cause you to plateau). I have unprotected sex on this pill with my long-term partner, no pregnancies or complications, period always comes at the same time every month with a light steady flow (2-5 days). Less cramps, bloating, and blood. Sex drive is fine now. As long as I take it at the exact same time each day, it works without issue.""",8,11-Sep-16,0
90162,Ditropan,Urinary Incontinence,"""Pill is soft and easily broken in half. I do better taking half in the morning and half in the evening otherwise I get a dry mouth.""",8,21-Feb-13,44
1179,Sumatriptan,Migraine,"""I am 57.  For about 10 years I have had occasional episodes of acute headaches to the point of vomiting.  Finally got diagnosed with migraine about 8 months ago (for some reason it never crossed my mind despite a family history of it).  Was prescribed sumatriptan.  Now, when I feel a migraine coming on I take 1/2 or 1 pill, along with naproxen.  Headache is gone within 1/2 hour.  My life has greatly improved.  No side effects at all.""",10,22-Jun-16,5
185575,Saxenda,Obesity,"""*UPDATE* I have now been on Saxenda since Feb 19th and on March the 9th, I had lost a total of 12 lbs in 19 days!!! Now March the 13th Day (23 days on Saxenda) I am still at the 12 lbs weight loss.. but I am sure by Friday I will have lost at least 5 more lbs , I ate the most today that I have eaten since I started and that is 1116 calories and 95 carbs. This is still very good, I was just more hungry today than usual, I believe I will up my dose to 2.4 tonight, I have been rotating between 1.4 and 1.8. Look forward to giving more updates soon!! Also if your insurance does not cover it, you can go to the Saxenda web site and get a coupon, even if your insurance covers it, this coupon savings card will have you pay only 25$ a prescription!""",10,14-Mar-17,38
67163,Magnesium hydroxide,Constipation,"""Best laxative out there! I have chronic constipation due to psych meds. I&#039;ve tried every laxative out there, and have a very healthy, plant based diet etc. but nothing has helped. Milk of magnesia is the only effective remedy I&#039;ve found. Best to take it on an empty stomach- it doesn&#039;t seem to work if you&#039;re full of food- and drink lots of water. Within 2 hours of taking 4tbsp I had 2 bowel movements. No cramps or bloating or pain or diarrhea. This stuff works great.""",10,22-Jul-15,40
172306,Clonazepam,Anxiety,"""This drug in fact takes me from a 10 of horrible anxiety to about a 3. It has done wonders. It makes me feel like me again when I take it. I can think clearer and more positively. I wish they had an extended release. The only down fall is the only last maybe 4 to 5 hrs which is great to have that break but if it could carry on longer we wouldn&#039;t have to take more. Mind you I only take 1 mg a day. I try to be mindful of the addictiveness. I can&#039;t even say I&#039;m addicted at all it just helps me be me and not sitting with that dreaded feeling all day in my chest and mind. I also have panic disorder I can&#039;t say it helps panic attacks but possibly gives u more courage to do things because I feel so good. And not good as in I feel high. U feel urself.""",9,3-Aug-17,16
221669,Dexlansoprazole,GERD,"""I have been taking Prilosec for years but noticed that lately it doesn&#039;t seem to be as effective. I went to a new GE who gave me samples of Dexilant to try. I took one 60 mg pill yesterday afternoon and in the middle of the night I developed horrible muscle cramping in my lower back and legs that had me in tears. I couldn&#039;t get out of bed all day today and when I finally got up and ate a little bit I developed painful abdominal cramping and explosive diarrhea. It has been going on for hours now. All of this after one dose! I rarely ever have problems with side effects of medications. I will NEVER take this stuff again! I just wish I had tried the doctor&#039;s samples for a few days before I picked up the prescription.""",1,22-Jun-16,25
12278,Cordarone,Arrhythmia,"""general weakness/ tired muscles/ constipation/lapsus/ and sets the beats straight.. age 62..weight 75 kg..height 5&#039; 11.. took the 200 gms tablet for 3 months.""",8,1-Jul-15,26
102978,Aripiprazole,Agitated State,"""My 10-yr old son has been taking 1 mg Abilify in the morning for the past 4 months.  He used to be prone to loud shouting, hitting, spitting, etc. at home, but now little things don&#039;t bother him as much and he&#039;s easier to reason with.  No side effects from this dose seem apparent so far.

He&#039;s also taking 36 mg Concerta for ADD symptoms which would otherwise keep him from functioning for more than a couple of hours in the classroom.  He&#039;s also taking Depakote for seizure control.  He&#039;s been seizure-free for 2.5 years now, and we are gradually reducing that dose to zero.  Eventually, we hope to reduce all these drugs to zero, one at a time.""",7,4-Jan-10,27
187425,Monistat 3-Day Combination Pack,Vaginal Yeast Infection,"""My vagina is on fire! I hate this !! Don&rsquo;t use !!!! Extremely painful !""",1,4-Nov-17,3
78817,OnabotulinumtoxinA,Overactive Bladde,"""I am a 33 yo mom of 2. Very busy, very active. All the Overactive Bladder meds didn&#039;t really help and dry mouth was awful. I backed out of interstim twice, and when I heard about this option I was scared but had to try it, interstim was the only other choice. I am 7 days post botox 1st time.  It has changed my life. I no longer have to void 3-4x before leaving my house to go somewhere. After having cystoscopies done, I was nervous. It wasn&#039;t as bad as I thought. The bladder where the injections were was painful voiding for 2 days, but it was worth it. No more voiding 3x  per hour. If &amp; when it wears off, I&#039;d do it again. I have headaches off and on, may or may not be related but it was a life changer for me.""",10,17-Sep-14,137
148819,Mirena,Birth Control,"""Ive been having the Mirena inserted every few years for 22 years now, no issues no problems, pinch when inserted, ache when taken out. I swear by it!""",10,31-Mar-16,2
156147,Cialis,Erectile Dysfunction,"""I&#039;m 40 and have been having issues recently with erectile dysfunction and maintaining an erection.

My doctor prescribed Cialis and I feel 16 again.  I have been taking for 3 weeks - half of a 5 mg tablet every other day with no side effects.

Get an erection with no stimulation and it is rock hard like I&#039;m a teenager.  I also wake up to a long lost friend - morning wood.

Don&#039;t wait any longer to ask your doctor - no reason to be embarrassed.  I thought I was too you to be having issues.  I wish I would have gone to the doctor earlier.""",10,12-Feb-13,90
4303,Capsaicin,Pain,"""I was suffering due to sciatic nerve compression (not sure it is because of lumbar hernia or piriformis muscle spasm the doc did not mention) for long time. I used capsaicin patch on my lower back (applied only for 8 hours). I felt much better the next day.""",8,21-May-17,2
125012,Dulcolax,Constipation,"""I suffer from IBS and haven&#039;t gone to the toilet properly in 9 days. I have taken Dulcolax before so I  know the pains can be intense but somehow when time passes and you haven&#039;t taken them in a while you think I&#039;ll give them another go but NEVER again! I took 2 tablets around 6pm. It is now 22.40 and I&#039;m in agony I mean severe stomach cramps and not even any BM what a waste of time and the pain is just so bad! Please be very careful when taking these and would advise if you suffer from severe constipation take a some thing else and drink plenty of water. I can&#039;t even go to bed as the pain is too intense. Please avoid!""",1,17-Sep-17,12
113935,Amlodipine,High Blood Pressure,"""Started amlodipine after stopping lisinopril due to throat swelling  after taking for one year. Amlodipine took 5 days to begin working on lowering my blood pressure after introduction.  My dosage was 5mg once daily.  It didn&#039;t lower my blood pressure very much.  Went from 165/111 to 145/100 in 5 days.  
Side effects included:
Very sore arms and legs
Lower legs felt sore and full of blood (heavy)
Facial flishing
Profucious sweating from feet and hands 
Headaches 
Notable lack of energy and sleepiness , nervousness 
  I recommend using this drug ONLY if it&#039;s your last resort and you don&#039;t need an immediate drop in blood pressure.  Remember everyone is different this may work well for you. Long walks seemed to help with the sore legs.""",3,20-Oct-16,43
223596,Stavzor,Mania,"""This medicine is expensive, but it works.  My son started taking this 4 weeks ago.  He has experienced no side effects and it is working like magic on his mania.""",10,23-Feb-12,23
200629,Varenicline,Smoking Cessation,"""My boyfriend and I are on day 7. I have the metallic taste in my mouth, and am tired. Chantix has curbed my urge to smoke and surprisingly I don&#039;t even want a beer anymore, which of course is GREAT. I went from smoking a pack a day to having only 1 to 3 cigarettes a day. I can go outside with my co-workers while they smoke, and it doesn&#039;t bother me. My boyfriends symptoms as of today:  he is very tired, has developed feelings of anxiety, gags and feels nauseated when he attempts to smoke a cigarette. He had a check up at the doctor&#039;s today and his heart beat went from 72 (last week) to 53 today. They did an ECG on him, and told him to go home and rest for a couple of days. """,9,21-May-09,7
6622,Primidone,Benign Essential Trem,"""I&#039;m a 26 year old female and my tremor started when I was 20. Back and forth to the doctors for 4 years and told it was due to &#039;anxiety.&#039; 2 years ago they sent me to a neurologist who diagnosed me with a benign essential tremor which worsens when physical. I&#039;ve been on Primidone for approximately 6 months now and have increased the dosage from 50 mg now a month later 300mg. Tremor comes and goes still but not as bad.
My next problem now is a rare side effect of Primidone is a skin rash, my doctors are unable to confirm whether this is due to the medication or whether it is Rosacea, does anyone else have this problem? I have now been advised to decrease my dosage! I cannot win.""",10,15-Apr-17,11
